Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
1989,ARE,0.166,0.568,0.265,0.9994
1989,ARG,0.169,0.58,0.25,0.9994
1989,ATG,0.156,0.617,0.227,0.9991
1989,AUS,0.115,0.594,0.292,0.9999
1989,AUT,0.084,0.644,0.272,0.9999
1989,BDI,0.088,0.621,0.291,0.9999
1989,BEL,0.117,0.627,0.256,0.9997
1989,BEN,0.096,0.607,0.297,0.9999
1989,BFA,0.11,0.647,0.243,0.9995
1989,BGD,0.131,0.61,0.259,0.9997
1989,BGR,0.114,0.633,0.253,0.9997
1989,BHR,0.103,0.639,0.258,0.9999
1989,BHS,0.143,0.608,0.249,0.9997
1989,BLR,0.113,0.642,0.245,0.9998
1989,BLZ,0.093,0.614,0.294,0.9999
1989,BOL,0.181,0.617,0.202,0.9569
1989,BRA,0.157,0.606,0.237,0.9995
1989,BRB,0.127,0.619,0.254,0.9998
1989,BRN,0.195,0.472,0.333,0.999
1989,BWA,0.171,0.585,0.244,0.9989
1989,CAN,0.128,0.597,0.275,0.9998
1989,CHL,0.132,0.563,0.305,0.9999
1989,CHN,0.084,0.643,0.274,0.9999
1989,CIV,0.129,0.548,0.323,1.0
1989,CMR,0.093,0.577,0.33,0.9999
1989,COD,0.095,0.644,0.261,0.9999
1989,COG,0.113,0.598,0.29,0.9999
1989,COL,0.245,0.574,0.181,-0.9995
1989,COM,0.109,0.589,0.302,0.9997
1989,CPV,0.1,0.587,0.313,0.9999
1989,CRI,0.236,0.498,0.267,0.9979
1989,CSK,0.078,0.64,0.281,0.9999
1989,CUB,0.141,0.572,0.287,0.9999
1989,CYP,0.16,0.584,0.256,0.9996
1989,DDR,0.118,0.614,0.268,0.9998
1989,DEU,0.104,0.655,0.241,0.9999
1989,DJI,0.165,0.604,0.232,0.9992
1989,DMA,0.213,0.526,0.261,0.9915
1989,DNK,0.117,0.598,0.285,0.9998
1989,DOM,0.119,0.58,0.301,0.9997
1989,DZA,0.089,0.607,0.304,0.9998
1989,ECU,0.168,0.547,0.286,0.9997
1989,EGY,0.161,0.592,0.248,0.9997
1989,ESP,0.113,0.597,0.29,0.9999
1989,ETH,0.107,0.617,0.276,0.9999
1989,FIN,0.092,0.645,0.263,0.9998
1989,FJI,0.093,0.615,0.292,0.9997
1989,FRA,0.101,0.611,0.288,1.0
1989,GAB,0.085,0.636,0.279,0.9999
1989,GBR,0.111,0.604,0.285,0.9999
1989,GHA,0.154,0.603,0.243,0.9995
1989,GIN,0.143,0.58,0.278,0.9996
1989,GMB,0.136,0.593,0.271,0.9999
1989,GNB,0.103,0.586,0.311,0.9997
1989,GNQ,0.086,0.616,0.298,0.9999
1989,GRC,0.102,0.594,0.304,0.9999
1989,GRD,0.103,0.613,0.284,0.9999
1989,GTM,0.088,0.572,0.339,1.0
1989,GUY,0.105,0.604,0.291,0.9999
1989,HND,0.121,0.632,0.248,0.9998
1989,HTI,0.131,0.617,0.252,0.9997
1989,HUN,0.087,0.641,0.272,0.9999
1989,IDN,0.123,0.624,0.253,0.9998
1989,IND,0.106,0.625,0.269,0.9999
1989,IRL,0.169,0.58,0.251,0.9997
1989,IRN,0.193,0.586,0.221,0.9766
1989,IRQ,0.164,0.606,0.23,0.9983
1989,ISL,0.106,0.665,0.229,0.9997
1989,ISR,0.244,0.578,0.178,-0.9987
1989,ITA,0.142,0.647,0.211,0.999
1989,JAM,0.142,0.649,0.209,0.9993
1989,JOR,0.081,0.588,0.332,1.0
1989,JPN,0.082,0.602,0.316,1.0
1989,KEN,0.143,0.601,0.256,0.9997
1989,KHM,0.11,0.6,0.29,0.9999
1989,KNA,0.121,0.6,0.279,0.9997
1989,KWT,0.116,0.598,0.286,0.9997
1989,LAO,0.126,0.587,0.288,0.9997
1989,LBR,0.153,0.622,0.225,0.9994
1989,LBY,0.168,0.592,0.239,0.9995
1989,LCA,0.142,0.677,0.182,0.9968
1989,LKA,0.139,0.658,0.203,0.9985
1989,LSO,0.125,0.593,0.282,1.0
1989,LUX,0.127,0.613,0.261,0.9998
1989,MAR,0.078,0.625,0.297,0.9999
1989,MDG,0.142,0.626,0.231,0.9995
1989,MDV,0.147,0.557,0.295,0.9998
1989,MEX,0.118,0.61,0.272,0.9998
1989,MLI,0.133,0.597,0.27,0.9998
1989,MLT,0.081,0.678,0.241,0.9998
1989,MMR,0.087,0.644,0.268,0.9999
1989,MNG,0.08,0.627,0.294,0.9998
1989,MOZ,0.114,0.626,0.26,0.9998
1989,MRT,0.115,0.599,0.286,0.9998
1989,MUS,0.147,0.576,0.277,0.9996
1989,MWI,0.088,0.606,0.305,0.9999
1989,MYS,0.102,0.612,0.286,0.9999
1989,NER,0.124,0.583,0.293,0.9999
1989,NGA,0.132,0.613,0.255,0.9997
1989,NIC,0.104,0.662,0.234,0.9999
1989,NLD,0.13,0.643,0.227,0.9996
1989,NOR,0.109,0.652,0.239,0.9997
1989,NPL,0.113,0.589,0.298,0.9999
1989,NZL,0.147,0.649,0.204,0.9993
1989,OMN,0.113,0.589,0.298,0.9999
1989,PAK,0.145,0.582,0.273,0.9998
1989,PAN,0.16,0.613,0.227,0.9996
1989,PER,0.157,0.611,0.232,0.9989
1989,PHL,0.147,0.627,0.226,0.9983
1989,PNG,0.078,0.633,0.289,0.9999
1989,POL,0.102,0.667,0.231,0.9996
1989,PRT,0.101,0.623,0.276,0.9999
1989,PRY,0.13,0.611,0.259,0.9998
1989,QAT,0.101,0.585,0.314,0.9998
1989,ROU,0.08,0.686,0.234,0.9997
1989,RUS,0.129,0.638,0.232,0.9998
1989,RWA,0.132,0.588,0.28,1.0
1989,SAU,0.151,0.563,0.286,0.9998
1989,SDN,0.124,0.586,0.289,0.9999
1989,SEN,0.086,0.645,0.27,0.9999
1989,SGP,0.148,0.623,0.229,0.999
1989,SLB,0.109,0.599,0.292,0.9998
1989,SLV,0.138,0.552,0.31,0.9999
1989,SOM,0.133,0.608,0.259,0.9998
1989,STP,0.139,0.585,0.276,0.9998
1989,SUR,0.132,0.581,0.287,0.9999
1989,SWE,0.162,0.527,0.311,0.9997
1989,SWZ,0.054,0.556,0.39,0.9998
1989,SYC,0.138,0.619,0.243,0.9991
1989,SYR,0.185,0.606,0.208,0.9825
1989,TCD,0.115,0.623,0.262,0.9999
1989,TGO,0.109,0.599,0.293,0.9998
1989,THA,0.113,0.607,0.28,0.9998
1989,TTO,0.136,0.633,0.231,0.9998
1989,TUN,0.105,0.552,0.343,0.9999
1989,TUR,0.127,0.615,0.258,0.9999
1989,TZA,0.146,0.595,0.259,0.9998
1989,UGA,0.155,0.6,0.245,0.9997
1989,UKR,0.113,0.603,0.284,0.9999
1989,URY,0.129,0.61,0.26,0.9996
1989,USA,0.137,0.529,0.334,0.9999
1989,VCT,0.128,0.592,0.28,0.9997
1989,VEN,0.154,0.637,0.208,0.9987
1989,VNM,0.092,0.622,0.285,0.9998
1989,VUT,0.159,0.579,0.262,0.9996
1989,YDYE,0.107,0.599,0.294,0.9999
1989,YEM,0.115,0.59,0.295,0.9999
1989,YUG,0.091,0.617,0.291,0.9999
1989,ZMB,0.133,0.637,0.229,0.9997
1989,ZWE,0.11,0.65,0.241,0.9999
1990,AFG,0.152,0.624,0.224,0.9995
1990,AGO,0.127,0.645,0.228,0.9994
1990,ALB,0.125,0.576,0.299,0.9999
1990,ARE,0.181,0.565,0.254,0.9992
1990,ARG,0.102,0.633,0.265,0.9997
1990,ATG,0.168,0.609,0.223,0.9979
1990,AUS,0.115,0.593,0.292,0.9999
1990,AUT,0.092,0.624,0.284,0.9999
1990,BDI,0.093,0.604,0.303,0.9999
1990,BEL,0.085,0.642,0.272,0.9999
1990,BEN,0.118,0.59,0.292,0.9999
1990,BFA,0.118,0.622,0.261,0.9997
1990,BGD,0.122,0.589,0.289,0.9998
1990,BGR,0.092,0.659,0.249,0.9998
1990,BHR,0.125,0.595,0.279,0.9998
1990,BHS,0.085,0.597,0.317,0.9998
1990,BLR,0.155,0.573,0.272,0.9995
1990,BLZ,0.107,0.604,0.289,0.9997
1990,BOL,0.107,0.652,0.24,0.9995
1990,BRA,0.101,0.617,0.282,0.9999
1990,BRB,0.124,0.593,0.283,0.9997
1990,BRN,0.116,0.555,0.329,0.9994
1990,BTN,0.096,0.585,0.319,0.9999
1990,BWA,0.165,0.576,0.258,0.9996
1990,CAF,0.101,0.63,0.269,0.9996
1990,CAN,0.144,0.552,0.304,0.9999
1990,CHL,0.11,0.564,0.326,0.9999
1990,CHN,0.097,0.599,0.304,0.9999
1990,CMR,0.075,0.592,0.333,0.9999
1990,COD,0.068,0.652,0.28,0.9999
1990,COG,0.112,0.602,0.286,0.9999
1990,COL,0.168,0.586,0.247,0.9992
1990,COM,0.16,0.566,0.274,0.9994
1990,CPV,0.1,0.578,0.322,0.9999
1990,CRI,0.122,0.602,0.276,0.9999
1990,CSK,0.109,0.676,0.215,0.9997
1990,CUB,0.158,0.618,0.224,0.9993
1990,CYP,0.148,0.59,0.262,0.9998
1990,DDR,0.073,0.632,0.296,0.9966
1990,DEU,0.078,0.637,0.285,1.0
1990,DJI,0.164,0.585,0.251,0.9994
1990,DMA,0.117,0.606,0.277,0.9999
1990,DNK,0.13,0.579,0.291,0.9998
1990,DOM,0.126,0.594,0.28,0.9995
1990,DZA,0.095,0.594,0.31,0.9999
1990,ECU,0.084,0.579,0.336,0.9999
1990,EGY,0.128,0.613,0.259,0.9995
1990,ESP,0.108,0.598,0.294,0.9999
1990,ETH,0.119,0.605,0.276,0.9998
1990,FIN,0.064,0.602,0.334,0.9998
1990,FJI,0.086,0.65,0.264,0.9998
1990,FRA,0.164,0.598,0.238,0.9993
1990,GAB,0.098,0.645,0.256,0.9997
1990,GBR,0.11,0.646,0.244,0.9998
1990,GHA,0.126,0.638,0.236,0.9997
1990,GIN,0.125,0.629,0.246,0.9997
1990,GMB,0.124,0.619,0.257,0.9998
1990,GNB,0.183,0.537,0.279,0.9972
1990,GNQ,0.114,0.606,0.28,0.9998
1990,GRC,0.105,0.617,0.277,0.9999
1990,GRD,0.098,0.585,0.317,0.9999
1990,GTM,0.093,0.608,0.299,1.0
1990,GUY,0.128,0.584,0.287,0.9998
1990,HND,0.089,0.582,0.329,0.9999
1990,HTI,0.155,0.583,0.262,0.9996
1990,HUN,0.061,0.661,0.278,0.9999
1990,IDN,0.11,0.626,0.263,0.9999
1990,IND,0.117,0.601,0.281,0.9999
1990,IRL,0.107,0.597,0.297,0.9999
1990,IRN,0.139,0.63,0.231,0.9996
1990,IRQ,0.099,0.676,0.225,0.9998
1990,ISL,0.117,0.616,0.266,0.9997
1990,ISR,0.196,0.562,0.242,0.9968
1990,ITA,0.147,0.609,0.244,0.9997
1990,JAM,0.114,0.616,0.27,0.9998
1990,JOR,0.15,0.59,0.26,0.9996
1990,JPN,0.084,0.611,0.305,1.0
1990,KEN,0.107,0.599,0.294,0.9999
1990,KNA,0.144,0.596,0.259,0.9996
1990,KWT,0.154,0.563,0.283,0.9995
1990,LAO,0.126,0.636,0.238,0.9993
1990,LBN,0.131,0.628,0.241,0.9995
1990,LBR,0.172,0.569,0.259,0.9986
1990,LBY,0.197,0.578,0.225,0.995
1990,LCA,0.133,0.663,0.205,0.999
1990,LIE,0.072,0.609,0.319,0.9995
1990,LKA,0.116,0.61,0.275,0.9999
1990,LSO,0.087,0.651,0.262,0.9998
1990,LUX,0.141,0.634,0.225,0.9992
1990,MAR,0.101,0.625,0.274,0.9999
1990,MDG,0.108,0.655,0.237,0.9995
1990,MDV,0.117,0.605,0.278,0.9998
1990,MEX,0.123,0.615,0.262,0.9999
1990,MLI,0.108,0.627,0.264,0.9998
1990,MLT,0.115,0.588,0.297,0.9998
1990,MMR,0.073,0.67,0.258,0.9999
1990,MNG,0.076,0.62,0.304,0.9999
1990,MOZ,0.119,0.576,0.305,0.9999
1990,MRT,0.127,0.592,0.281,0.9994
1990,MUS,0.147,0.568,0.285,0.9997
1990,MWI,0.106,0.62,0.275,0.9999
1990,MYS,0.103,0.592,0.305,0.9999
1990,NAM,0.09,0.598,0.312,0.9999
1990,NER,0.107,0.615,0.278,0.9999
1990,NGA,0.149,0.596,0.255,0.9996
1990,NIC,0.108,0.567,0.325,0.9998
1990,NLD,0.13,0.562,0.308,0.9999
1990,NOR,0.085,0.603,0.313,0.9999
1990,NPL,0.079,0.595,0.326,0.9999
1990,NZL,0.118,0.601,0.281,0.9998
1990,OMN,0.083,0.623,0.294,0.9999
1990,PAK,0.136,0.601,0.263,0.9998
1990,PAN,0.149,0.596,0.254,0.9996
1990,PER,0.161,0.598,0.241,0.999
1990,PHL,0.154,0.592,0.254,0.9991
1990,PNG,0.092,0.649,0.26,0.9998
1990,POL,0.129,0.64,0.231,0.9992
1990,PRT,0.066,0.615,0.319,0.9999
1990,PRY,0.076,0.585,0.339,0.9998
1990,QAT,0.127,0.576,0.297,0.9999
1990,ROU,0.12,0.557,0.323,0.9999
1990,RUS,0.155,0.618,0.226,0.9996
1990,RWA,0.135,0.613,0.252,0.9997
1990,SAU,0.124,0.631,0.245,0.9998
1990,SDN,0.142,0.584,0.274,0.9999
1990,SEN,0.136,0.588,0.276,0.9998
1990,SGP,0.116,0.583,0.302,0.9998
1990,SLB,0.114,0.547,0.339,0.9999
1990,SLE,0.134,0.605,0.261,0.9994
1990,SLV,0.108,0.589,0.303,0.9999
1990,SOM,0.157,0.595,0.248,0.9994
1990,SUR,0.124,0.601,0.275,0.9998
1990,SWE,0.165,0.541,0.294,0.9996
1990,SWZ,0.112,0.557,0.331,0.9999
1990,SYC,0.165,0.596,0.239,0.9967
1990,SYR,0.132,0.603,0.264,0.9992
1990,TCD,0.136,0.598,0.266,0.9998
1990,TGO,0.12,0.579,0.301,0.9998
1990,THA,0.037,0.602,0.361,0.9999
1990,TTO,0.14,0.633,0.227,0.9993
1990,TUN,0.116,0.563,0.322,1.0
1990,TUR,0.13,0.615,0.255,0.9996
1990,TZA,0.157,0.599,0.244,0.9996
1990,UGA,0.101,0.674,0.225,0.9997
1990,UKR,0.105,0.617,0.278,0.9998
1990,URY,0.125,0.618,0.257,0.9998
1990,USA,0.186,0.582,0.232,0.9975
1990,VCT,0.087,0.614,0.299,0.9996
1990,VEN,0.13,0.614,0.256,0.9998
1990,VNM,0.075,0.658,0.267,0.9997
1990,VUT,0.115,0.607,0.278,0.9998
1990,WSM,0.117,0.573,0.309,0.9998
1990,YEM,0.14,0.573,0.287,0.9997
1990,YUG,0.106,0.635,0.259,0.9997
1990,ZMB,0.142,0.609,0.249,0.9996
1990,ZWE,0.132,0.594,0.274,0.9996
1991,AFG,0.117,0.599,0.284,0.9999
1991,AGO,0.103,0.603,0.293,0.9998
1991,ALB,0.13,0.605,0.265,0.9998
1991,ARE,0.15,0.613,0.237,0.9992
1991,ARG,0.113,0.587,0.3,0.9998
1991,ATG,0.129,0.608,0.264,0.9998
1991,AUS,0.09,0.625,0.285,0.9999
1991,AUT,0.103,0.638,0.258,0.9997
1991,BDI,0.09,0.592,0.317,0.9999
1991,BEL,0.104,0.655,0.241,0.9997
1991,BEN,0.123,0.591,0.286,0.9999
1991,BFA,0.11,0.65,0.24,0.9997
1991,BGD,0.15,0.604,0.245,0.9996
1991,BGR,0.075,0.601,0.324,1.0
1991,BHR,0.125,0.605,0.269,0.9998
1991,BHS,0.056,0.628,0.316,0.9999
1991,BLR,0.105,0.677,0.218,0.9998
1991,BLZ,0.1,0.615,0.285,0.9998
1991,BOL,0.076,0.616,0.308,0.9998
1991,BRA,0.079,0.613,0.307,0.9999
1991,BRB,0.092,0.592,0.316,0.9999
1991,BRN,0.135,0.563,0.302,0.9993
1991,BTN,0.121,0.587,0.293,0.9998
1991,BWA,0.163,0.591,0.246,0.9994
1991,CAF,0.062,0.659,0.279,0.9997
1991,CAN,0.11,0.595,0.295,0.9999
1991,CHL,0.117,0.594,0.289,0.9998
1991,CHN,0.099,0.616,0.286,0.9999
1991,CIV,0.097,0.636,0.267,0.9999
1991,CMR,0.093,0.568,0.339,0.9999
1991,COG,0.071,0.672,0.257,0.9999
1991,COL,0.079,0.631,0.29,0.9999
1991,COM,0.096,0.578,0.327,0.9999
1991,CPV,0.142,0.584,0.275,0.9998
1991,CRI,0.128,0.58,0.293,0.9999
1991,CSK,0.145,0.588,0.267,0.9997
1991,CUB,0.152,0.618,0.23,0.9996
1991,CYP,0.127,0.588,0.285,0.9998
1991,DEU,0.092,0.64,0.268,0.9999
1991,DJI,0.132,0.572,0.296,0.9997
1991,DMA,0.108,0.622,0.271,0.9995
1991,DNK,0.092,0.578,0.331,1.0
1991,DOM,0.135,0.644,0.222,0.998
1991,DZA,0.104,0.648,0.248,0.9997
1991,ECU,0.163,0.614,0.223,0.9974
1991,EGY,0.089,0.637,0.274,0.9999
1991,ESP,0.052,0.637,0.311,0.9999
1991,EST,0.074,0.634,0.291,0.9998
1991,ETH,0.124,0.594,0.282,0.9998
1991,FIN,0.098,0.618,0.284,0.9996
1991,FJI,0.098,0.642,0.261,0.9998
1991,FRA,0.084,0.6,0.316,0.9999
1991,FSM,0.062,0.658,0.28,0.9999
1991,GAB,0.114,0.575,0.312,0.9998
1991,GBR,0.115,0.639,0.246,0.9996
1991,GHA,0.136,0.632,0.233,0.9995
1991,GIN,0.137,0.607,0.257,0.9993
1991,GMB,0.106,0.602,0.292,0.9999
1991,GNB,0.124,0.575,0.301,0.9998
1991,GNQ,0.075,0.591,0.334,0.9999
1991,GRC,0.099,0.606,0.295,0.9999
1991,GRD,0.094,0.631,0.275,0.9998
1991,GTM,0.086,0.612,0.301,0.9999
1991,GUY,0.098,0.67,0.233,0.9998
1991,HND,0.07,0.652,0.279,0.9999
1991,HTI,0.12,0.59,0.29,1.0
1991,HUN,0.128,0.608,0.264,0.9997
1991,IDN,0.119,0.642,0.239,0.9999
1991,IND,0.129,0.619,0.251,0.9998
1991,IRL,0.081,0.577,0.342,1.0
1991,IRN,0.1,0.649,0.251,0.9998
1991,IRQ,0.146,0.672,0.181,0.9929
1991,ISL,0.115,0.678,0.207,0.999
1991,ISR,0.196,0.592,0.212,0.9367
1991,ITA,0.155,0.621,0.224,0.9991
1991,JAM,0.085,0.679,0.236,0.9998
1991,JOR,0.136,0.598,0.266,0.9998
1991,JPN,0.086,0.601,0.313,1.0
1991,KEN,0.125,0.63,0.245,0.9997
1991,KHM,0.082,0.541,0.377,0.9999
1991,KNA,0.138,0.618,0.243,0.9995
1991,KOR,0.102,0.59,0.308,0.9999
1991,KWT,0.112,0.553,0.335,0.9999
1991,LAO,0.089,0.602,0.308,0.9998
1991,LBN,0.137,0.586,0.277,0.9996
1991,LBR,0.073,0.617,0.31,0.9999
1991,LBY,0.144,0.582,0.274,0.9998
1991,LCA,0.131,0.656,0.213,0.9981
1991,LIE,0.106,0.615,0.279,0.9997
1991,LKA,0.083,0.611,0.306,0.9999
1991,LSO,0.08,0.637,0.283,0.9996
1991,LTU,0.129,0.584,0.287,0.9998
1991,LUX,0.126,0.667,0.207,0.9989
1991,LVA,0.057,0.64,0.303,0.9995
1991,MAR,0.064,0.643,0.293,0.9999
1991,MDG,0.107,0.632,0.262,0.9998
1991,MDV,0.094,0.574,0.332,0.9999
1991,MEX,0.091,0.655,0.254,0.9997
1991,MHL,0.071,0.618,0.311,0.9999
1991,MLI,0.13,0.603,0.266,0.9997
1991,MLT,0.063,0.657,0.28,0.9999
1991,MMR,0.1,0.641,0.259,0.9999
1991,MNG,0.108,0.591,0.301,0.9998
1991,MOZ,0.134,0.587,0.279,0.9997
1991,MRT,0.124,0.55,0.326,0.9998
1991,MUS,0.093,0.643,0.263,0.9999
1991,MWI,0.081,0.605,0.314,0.9999
1991,MYS,0.153,0.598,0.249,0.9996
1991,NAM,0.1,0.616,0.284,0.9998
1991,NGA,0.116,0.611,0.273,0.9998
1991,NIC,0.087,0.652,0.261,0.9999
1991,NLD,0.1,0.61,0.291,0.9999
1991,NOR,0.15,0.584,0.266,0.9994
1991,NPL,0.072,0.597,0.331,0.9998
1991,NZL,0.148,0.57,0.282,0.9995
1991,OMN,0.109,0.551,0.34,0.9999
1991,PAK,0.123,0.587,0.289,0.9999
1991,PAN,0.094,0.64,0.266,0.9998
1991,PER,0.098,0.663,0.238,0.9998
1991,PHL,0.078,0.667,0.256,0.9996
1991,PNG,0.065,0.633,0.302,0.9999
1991,POL,0.096,0.623,0.281,0.9999
1991,PRK,0.117,0.611,0.272,0.9999
1991,PRT,0.092,0.641,0.267,0.9997
1991,PRY,0.073,0.557,0.37,0.9999
1991,QAT,0.151,0.546,0.303,0.9995
1991,ROU,0.105,0.613,0.282,0.9999
1991,RUS,0.113,0.663,0.223,0.9998
1991,RWA,0.114,0.608,0.278,1.0
1991,SAU,0.118,0.585,0.297,0.9999
1991,SDN,0.098,0.63,0.272,0.9999
1991,SEN,0.109,0.591,0.299,0.9999
1991,SGP,0.093,0.57,0.337,0.9998
1991,SLB,0.082,0.629,0.289,0.9999
1991,SLE,0.116,0.643,0.241,0.9995
1991,SLV,0.121,0.562,0.317,0.9998
1991,STP,0.112,0.585,0.303,0.9998
1991,SUR,0.093,0.597,0.31,0.9999
1991,SWE,0.13,0.594,0.276,0.9998
1991,SWZ,0.116,0.53,0.354,0.9999
1991,SYC,0.064,0.685,0.251,0.9995
1991,SYR,0.091,0.638,0.272,0.9997
1991,TCD,0.117,0.619,0.263,0.9999
1991,TGO,0.104,0.569,0.327,0.9999
1991,THA,0.036,0.646,0.318,0.9999
1991,TTO,0.132,0.62,0.248,0.9997
1991,TUN,0.088,0.577,0.334,1.0
1991,TUR,0.086,0.617,0.297,0.9999
1991,TZA,0.103,0.66,0.237,0.9998
1991,UGA,0.122,0.62,0.259,0.9999
1991,UKR,0.115,0.631,0.254,0.9998
1991,URY,0.121,0.616,0.263,0.9999
1991,USA,0.159,0.544,0.297,0.9997
1991,VCT,0.067,0.609,0.323,0.9999
1991,VEN,0.136,0.634,0.23,0.9993
1991,VNM,0.069,0.641,0.29,0.9999
1991,VUT,0.113,0.651,0.235,0.9997
1991,WSM,0.098,0.563,0.339,0.9999
1991,YEM,0.12,0.618,0.263,0.9997
1991,YUG,0.095,0.639,0.266,0.9997
1991,ZMB,0.063,0.655,0.282,0.9999
1991,ZWE,0.089,0.633,0.278,0.9999
1992,AFG,0.121,0.616,0.263,0.9999
1992,AGO,0.066,0.621,0.313,0.9999
1992,ALB,0.114,0.633,0.253,0.9994
1992,ARE,0.137,0.575,0.288,0.9999
1992,ARG,0.099,0.601,0.3,0.9999
1992,ARM,0.069,0.613,0.318,0.9996
1992,ATG,0.112,0.629,0.259,0.9998
1992,AUS,0.157,0.571,0.271,0.9998
1992,AUT,0.114,0.618,0.268,0.9998
1992,AZE,0.156,0.621,0.223,0.9995
1992,BDI,0.066,0.632,0.301,0.9999
1992,BEL,0.121,0.612,0.267,0.9997
1992,BEN,0.113,0.609,0.278,0.9999
1992,BFA,0.113,0.61,0.277,0.9998
1992,BGD,0.118,0.59,0.292,0.9999
1992,BGR,0.122,0.607,0.271,0.9997
1992,BHR,0.102,0.631,0.267,0.9998
1992,BHS,0.124,0.589,0.287,0.9998
1992,BIH,0.13,0.628,0.242,0.9988
1992,BLR,0.11,0.683,0.207,0.9996
1992,BLZ,0.161,0.598,0.241,0.999
1992,BOL,0.077,0.702,0.221,0.9998
1992,BRA,0.076,0.641,0.283,0.9999
1992,BRB,0.091,0.617,0.293,0.9998
1992,BRN,0.065,0.536,0.399,0.9997
1992,BTN,0.119,0.581,0.3,0.9998
1992,BWA,0.149,0.563,0.287,0.9997
1992,CAN,0.103,0.616,0.281,0.9999
1992,CHL,0.07,0.606,0.325,0.9999
1992,CHN,0.107,0.603,0.29,0.9999
1992,CIV,0.106,0.631,0.264,0.9999
1992,CMR,0.094,0.593,0.313,0.9999
1992,COD,0.078,0.627,0.295,0.9998
1992,COG,0.091,0.624,0.285,0.9999
1992,COL,0.206,0.562,0.232,0.9817
1992,COM,0.097,0.593,0.31,0.9999
1992,CPV,0.094,0.623,0.283,0.9998
1992,CRI,0.177,0.586,0.236,0.9987
1992,CSK,0.086,0.674,0.24,0.9996
1992,CUB,0.229,0.578,0.193,-0.9988
1992,CYP,0.125,0.59,0.285,0.9998
1992,DEU,0.134,0.612,0.253,0.9998
1992,DJI,0.15,0.607,0.243,0.9994
1992,DMA,0.132,0.59,0.277,0.9996
1992,DNK,0.098,0.62,0.282,0.9999
1992,DOM,0.16,0.616,0.224,0.9973
1992,DZA,0.096,0.583,0.321,0.9999
1992,ECU,0.088,0.609,0.303,0.9999
1992,EGY,0.09,0.655,0.255,0.9999
1992,ESP,0.095,0.62,0.285,0.9999
1992,EST,0.056,0.695,0.25,0.9996
1992,ETH,0.13,0.632,0.238,0.9998
1992,FIN,0.049,0.601,0.35,0.9999
1992,FJI,0.053,0.658,0.29,0.9999
1992,FRA,0.111,0.587,0.302,0.9999
1992,FSM,0.121,0.661,0.218,0.9995
1992,GAB,0.1,0.632,0.268,0.9998
1992,GBR,0.133,0.601,0.266,0.9998
1992,GEO,0.157,0.671,0.172,0.9394
1992,GHA,0.177,0.576,0.247,0.9995
1992,GIN,0.108,0.618,0.273,0.9998
1992,GMB,0.116,0.553,0.331,0.9999
1992,GNB,0.092,0.553,0.355,1.0
1992,GNQ,0.104,0.598,0.298,0.9999
1992,GRC,0.108,0.611,0.282,0.9999
1992,GRD,0.104,0.606,0.29,0.9997
1992,GTM,0.091,0.641,0.268,0.9999
1992,HND,0.068,0.623,0.308,0.9998
1992,HRV,0.147,0.602,0.251,0.9998
1992,HTI,0.152,0.552,0.296,0.9999
1992,HUN,0.133,0.626,0.241,0.9996
1992,IDN,0.094,0.663,0.242,0.9999
1992,IND,0.094,0.585,0.321,0.9999
1992,IRL,0.134,0.579,0.287,0.9998
1992,IRN,0.13,0.642,0.227,0.9996
1992,IRQ,0.133,0.641,0.226,0.9995
1992,ISL,0.12,0.618,0.262,0.9997
1992,ISR,0.137,0.618,0.245,0.9995
1992,ITA,0.145,0.631,0.224,0.9994
1992,JAM,0.091,0.635,0.274,0.9999
1992,JOR,0.108,0.583,0.309,0.9999
1992,JPN,0.088,0.63,0.283,0.9999
1992,KAZ,0.096,0.68,0.224,0.9997
1992,KEN,0.12,0.612,0.268,0.9998
1992,KGZ,0.079,0.644,0.277,0.9988
1992,KNA,0.123,0.611,0.266,0.9997
1992,KOR,0.109,0.556,0.335,0.9999
1992,KWT,0.078,0.631,0.291,0.9999
1992,LAO,0.115,0.619,0.266,0.9994
1992,LBN,0.129,0.589,0.282,0.9997
1992,LBR,0.122,0.621,0.257,0.9998
1992,LBY,0.133,0.59,0.278,0.9999
1992,LIE,0.104,0.599,0.298,0.9998
1992,LKA,0.074,0.59,0.336,0.9999
1992,LSO,0.094,0.583,0.323,0.9998
1992,LTU,0.128,0.668,0.204,0.9981
1992,LUX,0.109,0.612,0.279,0.9998
1992,LVA,0.097,0.638,0.265,0.9997
1992,MAR,0.114,0.608,0.278,0.9999
1992,MDA,0.088,0.612,0.301,0.9997
1992,MDG,0.126,0.595,0.279,0.9996
1992,MDV,0.114,0.582,0.304,0.9998
1992,MEX,0.105,0.614,0.28,0.9998
1992,MHL,0.081,0.642,0.277,0.9992
1992,MLI,0.126,0.589,0.284,0.9997
1992,MLT,0.068,0.662,0.27,0.9999
1992,MMR,0.08,0.658,0.262,0.9999
1992,MNG,0.081,0.656,0.263,0.9998
1992,MOZ,0.102,0.616,0.282,0.9999
1992,MRT,0.111,0.601,0.288,0.9999
1992,MUS,0.128,0.598,0.273,0.9999
1992,MWI,0.071,0.603,0.326,0.9999
1992,MYS,0.094,0.601,0.305,0.9999
1992,NAM,0.118,0.589,0.293,0.9999
1992,NER,0.108,0.583,0.309,0.9998
