,Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
2244,1986,SLV,0.082,0.725,0.194,1.0
2245,1986,SOM,0.117,0.688,0.195,0.9997
2246,1986,STP,0.083,0.794,0.123,0.9983
2247,1986,SUR,0.09,0.772,0.138,0.9991
2248,1986,SWE,0.107,0.69,0.203,0.9999
2249,1986,SWZ,0.104,0.727,0.169,0.9979
2250,1986,SYR,0.132,0.709,0.159,0.9961
2251,1986,TCD,0.135,0.72,0.145,0.8709
2252,1986,TGO,0.089,0.746,0.165,1.0
2253,1986,THA,0.085,0.776,0.139,0.9996
2254,1986,TTO,0.103,0.735,0.162,0.9997
2255,1986,TUN,0.144,0.677,0.18,0.9989
2256,1986,TUR,0.095,0.72,0.184,0.9998
2257,1986,TZA,0.078,0.764,0.158,0.9999
2258,1986,UKR,0.104,0.725,0.172,0.9998
2259,1986,URY,0.108,0.712,0.18,0.9999
2260,1986,USA,0.117,0.685,0.198,0.9999
2261,1986,VCT,0.034,0.784,0.182,0.9963
2262,1986,VEN,0.112,0.715,0.173,0.9998
2263,1986,VNM,0.088,0.742,0.17,0.9998
2264,1986,VUT,0.104,0.771,0.125,0.9983
2265,1986,WSM,0.089,0.7,0.211,0.9999
2266,1986,YDYE,0.094,0.751,0.154,0.9993
2267,1986,YEM,0.15,0.691,0.159,0.5532
2268,1986,YUG,0.085,0.762,0.154,0.9994
2269,1986,ZMB,0.13,0.728,0.142,0.957
2270,1986,ZWE,0.094,0.763,0.143,0.999
2271,1987,AFG,0.063,0.806,0.131,0.9994
2272,1987,AGO,0.093,0.743,0.164,0.9998
2273,1987,ALB,0.109,0.745,0.145,0.9991
2274,1987,ARE,0.111,0.709,0.18,0.9997
2275,1987,ARG,0.081,0.73,0.19,0.9999
2276,1987,AUS,0.099,0.722,0.178,0.9999
2277,1987,AUT,0.07,0.72,0.21,1.0
2278,1987,BDI,0.099,0.751,0.15,0.9994
2279,1987,BEL,0.075,0.742,0.183,0.9999
2280,1987,BEN,0.12,0.709,0.171,0.9994
2281,1987,BFA,0.116,0.745,0.139,0.9982
2282,1987,BGD,0.047,0.743,0.21,0.9992
2283,1987,BGR,0.099,0.703,0.197,0.9999
2284,1987,BHR,0.124,0.707,0.169,0.9995
2285,1987,BHS,0.085,0.76,0.155,0.9996
2286,1987,BLR,0.069,0.764,0.166,0.9999
2287,1987,BLZ,0.074,0.77,0.156,0.9998
2288,1987,BOL,0.1,0.731,0.17,0.9999
2289,1987,BRA,0.068,0.759,0.173,0.9999
2290,1987,BRB,0.059,0.752,0.189,0.9999
2291,1987,BRN,0.079,0.735,0.186,0.9991
2292,1987,BTN,0.08,0.761,0.159,0.9978
2293,1987,BWA,0.127,0.726,0.147,0.9977
2294,1987,CAF,0.048,0.768,0.184,0.9999
2295,1987,CAN,0.098,0.721,0.182,0.9996
2296,1987,CHL,0.092,0.73,0.178,0.9999
2297,1987,CHN,0.085,0.717,0.198,1.0
2298,1987,CMR,0.105,0.717,0.178,0.9997
2299,1987,COD,0.086,0.742,0.171,0.9998
2300,1987,COG,0.082,0.741,0.176,0.9999
2301,1987,COL,0.074,0.736,0.189,0.9997
2302,1987,COM,0.085,0.743,0.172,0.9998
2303,1987,CPV,0.121,0.689,0.19,0.9999
2304,1987,CRI,0.124,0.681,0.195,0.9996
2305,1987,CSK,0.062,0.735,0.203,1.0
2306,1987,CUB,0.085,0.731,0.183,1.0
2307,1987,CYP,0.097,0.713,0.19,0.9999
2308,1987,DDR,0.071,0.745,0.184,0.9999
2309,1987,DEU,0.107,0.719,0.174,0.9999
2310,1987,DJI,0.096,0.757,0.147,0.9992
2311,1987,DNK,0.083,0.702,0.215,1.0
2312,1987,DOM,0.085,0.739,0.176,0.9999
2313,1987,DZA,0.077,0.73,0.194,0.9999
2314,1987,ECU,0.104,0.698,0.198,0.9999
2315,1987,EGY,0.093,0.728,0.18,0.9999
2316,1987,ESP,0.083,0.735,0.183,0.9999
2317,1987,ETH,0.09,0.746,0.165,0.9999
2318,1987,FIN,0.075,0.727,0.199,0.9999
2319,1987,FJI,0.094,0.754,0.151,0.9982
2320,1987,FRA,0.089,0.748,0.163,0.9999
2321,1987,GAB,0.079,0.749,0.172,0.9999
2322,1987,GBR,0.102,0.725,0.173,0.9998
2323,1987,GHA,0.104,0.742,0.154,0.9996
2324,1987,GIN,0.105,0.714,0.18,0.9996
2325,1987,GMB,0.103,0.742,0.155,0.9996
2326,1987,GNB,0.098,0.735,0.166,0.9996
2327,1987,GNQ,0.088,0.71,0.202,0.9999
2328,1987,GRC,0.104,0.736,0.159,0.9995
2329,1987,GRD,0.086,0.751,0.164,0.9995
2330,1987,GTM,0.105,0.743,0.151,0.9996
2331,1987,GUY,0.073,0.74,0.187,0.9999
2332,1987,HND,0.083,0.719,0.199,0.9999
2333,1987,HTI,0.083,0.714,0.203,0.9999
2334,1987,HUN,0.056,0.744,0.2,1.0
2335,1987,IDN,0.098,0.737,0.166,0.9998
2336,1987,IND,0.088,0.74,0.172,0.9998
2337,1987,IRL,0.082,0.727,0.191,1.0
2338,1987,IRN,0.151,0.687,0.162,0.9983
2339,1987,IRQ,0.119,0.777,0.104,-0.9996
2340,1987,ISL,0.093,0.686,0.221,0.9995
2341,1987,ISR,0.099,0.704,0.196,0.9998
2342,1987,ITA,0.103,0.744,0.153,0.9994
2343,1987,JAM,0.117,0.716,0.166,0.9995
2344,1987,JOR,0.117,0.739,0.145,0.997
2345,1987,JPN,0.076,0.715,0.209,1.0
2346,1987,KEN,0.07,0.781,0.149,0.9998
2347,1987,KHM,0.12,0.737,0.143,0.9992
2348,1987,KNA,0.099,0.744,0.157,0.9996
2349,1987,KWT,0.106,0.714,0.179,0.9998
2350,1987,LAO,0.089,0.729,0.182,0.9998
2351,1987,LBN,0.102,0.729,0.17,0.9997
2352,1987,LBR,0.106,0.738,0.157,0.9994
2353,1987,LBY,0.127,0.728,0.144,0.9951
2354,1987,LCA,0.089,0.727,0.184,0.9999
2355,1987,LKA,0.08,0.772,0.148,0.9996
2356,1987,LSO,0.097,0.75,0.153,0.9996
2357,1987,LUX,0.079,0.755,0.167,0.9998
2358,1987,MAR,0.082,0.745,0.172,0.9999
2359,1987,MDG,0.095,0.76,0.145,0.9995
2360,1987,MDV,0.087,0.731,0.182,0.9995
2361,1987,MEX,0.088,0.728,0.184,0.9999
2362,1987,MLI,0.069,0.791,0.139,0.9992
2363,1987,MLT,0.064,0.754,0.182,0.9999
2364,1987,MMR,0.081,0.758,0.161,0.9997
2365,1987,MNG,0.043,0.795,0.162,0.9999
2366,1987,MOZ,0.109,0.723,0.168,0.9998
2367,1987,MRT,0.093,0.739,0.169,0.9998
2368,1987,MUS,0.075,0.773,0.152,0.9996
2369,1987,MWI,0.072,0.779,0.149,0.9996
2370,1987,MYS,0.059,0.795,0.146,0.9998
2371,1987,NER,0.087,0.78,0.133,0.9994
2372,1987,NGA,0.085,0.755,0.16,0.9999
2373,1987,NIC,0.095,0.727,0.178,0.9999
2374,1987,NLD,0.076,0.701,0.223,1.0
2375,1987,NOR,0.075,0.716,0.209,0.9999
2376,1987,NPL,0.069,0.713,0.218,0.9999
2377,1987,NZL,0.073,0.755,0.172,0.9999
2378,1987,OMN,0.076,0.719,0.205,0.9999
2379,1987,PAK,0.097,0.72,0.184,0.9999
2380,1987,PAN,0.105,0.754,0.141,0.9994
2381,1987,PER,0.087,0.72,0.194,0.9999
2382,1987,PHL,0.065,0.791,0.144,0.9997
2383,1987,PNG,0.05,0.789,0.161,0.9998
2384,1987,POL,0.051,0.739,0.21,1.0
2385,1987,PRT,0.047,0.75,0.203,1.0
2386,1987,PRY,0.087,0.695,0.219,1.0
2387,1987,QAT,0.109,0.755,0.136,0.99
2388,1987,ROU,0.058,0.767,0.175,0.9999
2389,1987,RUS,0.093,0.746,0.161,0.9999
2390,1987,RWA,0.079,0.709,0.212,0.9999
2391,1987,SAU,0.134,0.714,0.152,0.9915
2392,1987,SDN,0.076,0.808,0.115,0.9984
2393,1987,SEN,0.07,0.754,0.177,0.9999
2394,1987,SGP,0.078,0.72,0.202,0.9999
2395,1987,SLB,0.07,0.734,0.196,0.9999
2396,1987,SLE,0.114,0.724,0.162,0.9995
2397,1987,SLV,0.065,0.686,0.25,1.0
2398,1987,SOM,0.102,0.692,0.206,0.9999
2399,1987,SUR,0.089,0.762,0.148,0.9993
2400,1987,SWE,0.082,0.758,0.16,0.9997
2401,1987,SWZ,0.107,0.706,0.187,0.9996
2402,1987,SYR,0.102,0.742,0.156,0.9994
2403,1987,TCD,0.13,0.74,0.13,-0.9713
2404,1987,TGO,0.101,0.707,0.192,0.9999
2405,1987,THA,0.05,0.751,0.199,0.9999
2406,1987,TTO,0.078,0.766,0.156,0.9998
2407,1987,TUN,0.154,0.696,0.15,-0.9947
2408,1987,TUR,0.059,0.821,0.119,0.9991
2409,1987,TZA,0.114,0.711,0.174,0.9998
2410,1987,UKR,0.079,0.736,0.185,0.9999
2411,1987,URY,0.087,0.743,0.17,0.9999
2412,1987,USA,0.076,0.706,0.219,1.0
2413,1987,VCT,0.091,0.736,0.173,0.9997
2414,1987,VEN,0.092,0.737,0.17,0.9999
2415,1987,VNM,0.048,0.811,0.142,0.9999
2416,1987,VUT,0.129,0.722,0.149,0.9986
2417,1987,WSM,0.061,0.745,0.194,1.0
2418,1987,YDYE,0.092,0.765,0.142,0.9993
2419,1987,YEM,0.094,0.75,0.156,0.9996
2420,1987,YUG,0.076,0.745,0.18,0.9999
2421,1987,ZMB,0.121,0.735,0.143,0.9979
2422,1987,ZWE,0.083,0.749,0.168,0.9999
2423,1988,AFG,0.08,0.76,0.161,0.9998
2424,1988,AGO,0.066,0.778,0.156,0.9999
2425,1988,ALB,0.094,0.729,0.177,0.9998
2426,1988,ARE,0.084,0.695,0.221,0.9999
2427,1988,ARG,0.05,0.778,0.172,0.9999
2428,1988,ATG,0.1,0.732,0.169,0.9997
2429,1988,AUS,0.087,0.704,0.209,1.0
2430,1988,AUT,0.063,0.73,0.207,1.0
2431,1988,BDI,0.111,0.714,0.175,0.9998
2432,1988,BEL,0.068,0.711,0.221,1.0
2433,1988,BEN,0.088,0.728,0.184,0.9998
2434,1988,BFA,0.084,0.751,0.164,0.9997
2435,1988,BGD,0.09,0.745,0.165,0.9998
2436,1988,BGR,0.073,0.738,0.189,0.9999
2437,1988,BHR,0.078,0.745,0.177,0.9999
2438,1988,BHS,0.097,0.724,0.179,0.9995
2439,1988,BLR,0.088,0.721,0.19,0.9999
2440,1988,BLZ,0.082,0.737,0.181,0.9999
2441,1988,BOL,0.097,0.713,0.19,0.9999
2442,1988,BRA,0.102,0.725,0.173,0.9998
2443,1988,BRB,0.094,0.746,0.16,0.9996
2444,1988,BRN,0.076,0.7,0.224,0.9996
2445,1988,BTN,0.109,0.71,0.181,0.9997
2446,1988,BWA,0.104,0.743,0.153,0.9995
2447,1988,CAF,0.055,0.74,0.205,0.9999
2448,1988,CAN,0.098,0.69,0.212,0.9999
2449,1988,CHL,0.079,0.734,0.187,0.9999
2450,1988,CHN,0.076,0.715,0.208,1.0
2451,1988,CMR,0.116,0.679,0.205,0.9993
2452,1988,COD,0.045,0.794,0.16,0.9998
2453,1988,COG,0.074,0.707,0.219,1.0
2454,1988,COL,0.109,0.7,0.191,0.9994
2455,1988,COM,0.085,0.711,0.204,0.9998
2456,1988,CPV,0.076,0.73,0.193,1.0
2457,1988,CRI,0.106,0.712,0.182,0.9999
2458,1988,CSK,0.062,0.727,0.211,1.0
2459,1988,CUB,0.111,0.726,0.164,0.9998
2460,1988,CYP,0.104,0.71,0.186,0.9998
2461,1988,DDR,0.08,0.727,0.193,0.9999
2462,1988,DEU,0.076,0.767,0.157,0.9999
2463,1988,DJI,0.092,0.721,0.187,0.9997
2464,1988,DNK,0.097,0.7,0.203,1.0
2465,1988,DOM,0.081,0.732,0.187,0.9998
2466,1988,DZA,0.093,0.716,0.191,0.9999
2467,1988,ECU,0.07,0.734,0.196,0.9998
2468,1988,EGY,0.06,0.755,0.186,0.9999
2469,1988,ESP,0.069,0.726,0.204,1.0
2470,1988,ETH,0.089,0.721,0.19,0.9999
2471,1988,FIN,0.053,0.745,0.203,0.9999
2472,1988,FJI,0.082,0.71,0.208,0.9999
2473,1988,FRA,0.097,0.745,0.158,0.9998
2474,1988,GAB,0.048,0.807,0.145,0.9999
2475,1988,GBR,0.109,0.717,0.174,0.9998
2476,1988,GHA,0.102,0.732,0.165,0.9998
2477,1988,GIN,0.083,0.734,0.183,0.9999
2478,1988,GMB,0.077,0.723,0.2,1.0
2479,1988,GNB,0.07,0.739,0.191,0.9997
2480,1988,GNQ,0.058,0.759,0.183,0.9999
2481,1988,GRC,0.069,0.708,0.223,1.0
2482,1988,GRD,0.095,0.734,0.171,0.9998
2483,1988,GTM,0.077,0.703,0.22,0.9999
2484,1988,HND,0.06,0.798,0.141,0.9998
2485,1988,HTI,0.078,0.72,0.202,0.9999
2486,1988,HUN,0.056,0.743,0.201,1.0
2487,1988,IDN,0.076,0.756,0.168,0.9999
2488,1988,IND,0.077,0.739,0.184,1.0
2489,1988,IRL,0.092,0.697,0.212,1.0
2490,1988,IRN,0.118,0.754,0.128,-0.5659
2491,1988,IRQ,0.062,0.782,0.156,0.9999
2492,1988,ISL,0.112,0.71,0.178,0.9995
2493,1988,ISR,0.114,0.663,0.223,0.9999
2494,1988,ITA,0.072,0.747,0.182,0.9999
2495,1988,JAM,0.109,0.728,0.163,0.9996
2496,1988,JOR,0.076,0.748,0.176,1.0
2497,1988,JPN,0.064,0.726,0.211,1.0
2498,1988,KEN,0.105,0.783,0.112,-0.9194
2499,1988,KHM,0.07,0.709,0.222,1.0
2500,1988,KNA,0.124,0.698,0.178,0.9996
2501,1988,KWT,0.074,0.741,0.185,0.9999
2502,1988,LAO,0.061,0.793,0.145,0.9997
2503,1988,LBN,0.045,0.764,0.191,0.9998
2504,1988,LBR,0.121,0.727,0.152,0.997
2505,1988,LBY,0.126,0.692,0.182,0.9998
2506,1988,LCA,0.118,0.723,0.159,0.999
2507,1988,LKA,0.076,0.748,0.175,0.9999
2508,1988,LSO,0.084,0.747,0.169,0.9997
2509,1988,LUX,0.113,0.716,0.171,0.9998
2510,1988,MAR,0.075,0.705,0.22,1.0
2511,1988,MDG,0.088,0.746,0.166,0.9998
2512,1988,MDV,0.089,0.703,0.208,0.9999
2513,1988,MEX,0.086,0.742,0.172,0.9999
2514,1988,MLI,0.081,0.743,0.175,0.9999
2515,1988,MLT,0.072,0.749,0.179,0.9999
2516,1988,MMR,0.053,0.778,0.168,0.9997
2517,1988,MNG,0.081,0.729,0.19,0.9998
2518,1988,MOZ,0.103,0.708,0.189,0.9998
2519,1988,MRT,0.067,0.779,0.154,0.9996
2520,1988,MUS,0.084,0.73,0.187,0.9999
2521,1988,MWI,0.05,0.752,0.198,1.0
2522,1988,MYS,0.091,0.703,0.206,1.0
2523,1988,NER,0.09,0.691,0.218,0.9999
2524,1988,NGA,0.129,0.691,0.18,0.9994
2525,1988,NIC,0.108,0.696,0.196,0.9999
2526,1988,NLD,0.073,0.737,0.189,0.9999
2527,1988,NOR,0.111,0.703,0.186,0.9997
2528,1988,NPL,0.058,0.742,0.2,1.0
2529,1988,NZL,0.084,0.737,0.179,0.9999
2530,1988,OMN,0.072,0.684,0.244,1.0
2531,1988,PAK,0.067,0.745,0.188,0.9999
2532,1988,PAN,0.115,0.752,0.133,0.9967
2533,1988,PER,0.136,0.758,0.106,-0.9983
2534,1988,PHL,0.125,0.742,0.133,0.9715
2535,1988,PNG,0.058,0.766,0.176,0.9999
2536,1988,POL,0.055,0.745,0.2,1.0
2537,1988,PRT,0.05,0.731,0.219,1.0
2538,1988,PRY,0.106,0.716,0.178,0.9998
2539,1988,QAT,0.11,0.738,0.152,0.9968
2540,1988,ROU,0.06,0.785,0.155,0.9998
2541,1988,RUS,0.07,0.772,0.158,1.0
2542,1988,RWA,0.074,0.792,0.134,0.9997
2543,1988,SAU,0.092,0.703,0.204,1.0
2544,1988,SDN,0.09,0.739,0.171,0.9998
2545,1988,SEN,0.074,0.739,0.186,0.9999
2546,1988,SGP,0.069,0.744,0.187,0.9997
2547,1988,SLB,0.068,0.743,0.189,0.9997
2548,1988,SLE,0.102,0.695,0.204,0.9999
2549,1988,SLV,0.074,0.737,0.188,0.9999
2550,1988,SOM,0.103,0.689,0.208,0.9999
2551,1988,STP,0.056,0.76,0.184,0.9999
2552,1988,SUR,0.082,0.779,0.14,0.9991
2553,1988,SWE,0.108,0.726,0.166,0.9987
2554,1988,SWZ,0.108,0.695,0.197,0.9999
2555,1988,SYR,0.113,0.743,0.144,0.9976
2556,1988,TCD,0.071,0.751,0.178,0.9999
2557,1988,TGO,0.073,0.781,0.146,0.9995
2558,1988,THA,0.062,0.69,0.248,1.0
2559,1988,TTO,0.09,0.754,0.156,0.9998
2560,1988,TUN,0.058,0.755,0.187,0.9999
2561,1988,TUR,0.069,0.759,0.172,0.9999
2562,1988,TZA,0.098,0.725,0.177,0.9999
2563,1988,UGA,0.122,0.725,0.153,0.9993
2564,1988,UKR,0.059,0.756,0.185,0.9999
2565,1988,URY,0.083,0.733,0.184,0.9999
2566,1988,USA,0.108,0.696,0.195,1.0
2567,1988,VCT,0.096,0.744,0.16,0.9992
2568,1988,VEN,0.085,0.762,0.152,0.9998
2569,1988,VNM,0.066,0.718,0.216,1.0
2570,1988,VUT,0.107,0.72,0.173,0.9998
2571,1988,WSM,0.101,0.707,0.193,0.9999
2572,1988,YDYE,0.069,0.785,0.146,0.9995
2573,1988,YEM,0.09,0.696,0.214,0.9999
2574,1988,YUG,0.066,0.736,0.197,0.9999
2575,1988,ZMB,0.092,0.765,0.143,0.9993
2576,1988,ZWE,0.113,0.727,0.16,0.9995
2577,1989,AFG,0.099,0.74,0.161,0.9997
2578,1989,AGO,0.08,0.762,0.158,0.9998
2579,1989,ALB,0.096,0.731,0.173,0.9998
2580,1989,ARE,0.124,0.703,0.173,0.9993
2581,1989,ARG,0.117,0.719,0.163,0.9996
2582,1989,ATG,0.119,0.723,0.158,0.9992
2583,1989,AUS,0.083,0.719,0.198,1.0
2584,1989,AUT,0.052,0.793,0.154,0.9998
2585,1989,BDI,0.062,0.739,0.2,1.0
2586,1989,BEL,0.068,0.783,0.15,0.9997
2587,1989,BEN,0.069,0.719,0.213,1.0
2588,1989,BFA,0.064,0.795,0.141,0.9995
2589,1989,BGD,0.1,0.711,0.189,0.9999
2590,1989,BGR,0.085,0.741,0.173,0.9998
2591,1989,BHR,0.051,0.827,0.122,0.9996
2592,1989,BHS,0.09,0.757,0.153,0.9996
2593,1989,BLR,0.083,0.744,0.173,0.9999
2594,1989,BLZ,0.072,0.719,0.209,0.9999
2595,1989,BOL,0.122,0.752,0.126,-0.972
2596,1989,BRA,0.114,0.732,0.154,0.9995
2597,1989,BRB,0.081,0.753,0.166,0.9999
2598,1989,BRN,0.138,0.642,0.22,0.9989
2599,1989,BWA,0.113,0.75,0.137,0.984
2600,1989,CAN,0.092,0.713,0.195,0.9999
2601,1989,CHL,0.1,0.704,0.197,0.9999
2602,1989,CHN,0.064,0.768,0.168,0.9999
2603,1989,CIV,0.084,0.695,0.222,1.0
2604,1989,CMR,0.058,0.739,0.202,0.9999
2605,1989,COD,0.065,0.753,0.182,1.0
2606,1989,COG,0.064,0.795,0.141,0.9997
2607,1989,COL,0.184,0.687,0.129,-0.9998
2608,1989,COM,0.072,0.755,0.174,0.9996
2609,1989,CPV,0.077,0.707,0.215,1.0
2610,1989,CRI,0.165,0.648,0.187,0.9988
2611,1989,CSK,0.059,0.75,0.191,1.0
2612,1989,CUB,0.102,0.701,0.197,0.9999
2613,1989,CYP,0.107,0.738,0.155,0.9994
2614,1989,DDR,0.083,0.73,0.187,0.9999
2615,1989,DEU,0.077,0.755,0.168,0.9999
2616,1989,DJI,0.133,0.7,0.167,0.9991
2617,1989,DMA,0.146,0.698,0.156,-0.9282
2618,1989,DNK,0.092,0.704,0.205,0.9999
2619,1989,DOM,0.091,0.725,0.185,0.9996
2620,1989,DZA,0.068,0.732,0.2,0.9999
2621,1989,ECU,0.115,0.702,0.182,0.9997
2622,1989,EGY,0.113,0.713,0.174,0.9998
2623,1989,ESP,0.083,0.718,0.199,1.0
2624,1989,ETH,0.084,0.726,0.191,0.9999
2625,1989,FIN,0.057,0.774,0.169,0.9998
2626,1989,FJI,0.073,0.733,0.194,0.9998
2627,1989,FRA,0.068,0.744,0.189,1.0
2628,1989,GAB,0.061,0.775,0.164,0.9999
2629,1989,GBR,0.085,0.719,0.196,0.9999
2630,1989,GHA,0.12,0.708,0.172,0.9996
2631,1989,GIN,0.094,0.723,0.183,0.9998
2632,1989,GMB,0.103,0.712,0.185,0.9999
2633,1989,GNB,0.077,0.707,0.216,0.9998
2634,1989,GNQ,0.065,0.729,0.206,1.0
2635,1989,GRC,0.069,0.722,0.209,1.0
2636,1989,GRD,0.071,0.751,0.178,0.9999
2637,1989,GTM,0.056,0.726,0.217,1.0
2638,1989,GUY,0.054,0.792,0.154,0.9999
2639,1989,HND,0.09,0.743,0.166,0.9999
2640,1989,HTI,0.075,0.781,0.144,0.9997
2641,1989,HUN,0.049,0.814,0.138,0.9998
2642,1989,IDN,0.078,0.747,0.175,0.9999
2643,1989,IND,0.057,0.81,0.132,0.9998
2644,1989,IRL,0.116,0.713,0.17,0.9998
2645,1989,IRN,0.145,0.713,0.142,-0.9905
2646,1989,IRQ,0.117,0.736,0.147,0.9964
2647,1989,ISL,0.073,0.782,0.145,0.9997
2648,1989,ISR,0.173,0.695,0.132,-0.999
2649,1989,ITA,0.094,0.782,0.124,0.998
2650,1989,JAM,0.108,0.751,0.142,0.9994
2651,1989,JOR,0.056,0.718,0.226,1.0
2652,1989,JPN,0.057,0.745,0.198,1.0
2653,1989,KEN,0.104,0.727,0.169,0.9997
2654,1989,KHM,0.079,0.72,0.201,1.0
2655,1989,KNA,0.081,0.742,0.176,0.9998
2656,1989,KWT,0.071,0.75,0.179,0.9998
2657,1989,LAO,0.093,0.716,0.191,0.9998
2658,1989,LBR,0.107,0.731,0.162,0.9998
2659,1989,LBY,0.123,0.722,0.154,0.9987
2660,1989,LCA,0.103,0.769,0.128,0.9982
2661,1989,LKA,0.103,0.752,0.145,0.9991
2662,1989,LSO,0.089,0.714,0.197,1.0
2663,1989,LUX,0.09,0.737,0.172,0.9998
2664,1989,MAR,0.051,0.754,0.195,1.0
2665,1989,MDG,0.1,0.751,0.149,0.9996
2666,1989,MDV,0.109,0.694,0.198,0.9998
2667,1989,MEX,0.084,0.754,0.163,0.9997
2668,1989,MLI,0.085,0.748,0.167,0.9999
2669,1989,MLT,0.053,0.793,0.154,0.9999
2670,1989,MMR,0.066,0.746,0.187,1.0
2671,1989,MNG,0.039,0.819,0.142,0.9995
2672,1989,MOZ,0.07,0.77,0.16,0.9999
2673,1989,MRT,0.085,0.724,0.19,0.9999
2674,1989,MUS,0.072,0.787,0.141,0.9992
2675,1989,MWI,0.059,0.767,0.174,0.9999
2676,1989,MYS,0.07,0.733,0.196,1.0
2677,1989,NER,0.082,0.731,0.187,1.0
2678,1989,NGA,0.089,0.754,0.157,0.9997
2679,1989,NIC,0.079,0.777,0.144,0.9999
2680,1989,NLD,0.08,0.752,0.168,0.9999
2681,1989,NOR,0.088,0.745,0.167,0.9998
2682,1989,NPL,0.08,0.723,0.198,1.0
2683,1989,NZL,0.106,0.752,0.142,0.9996
2684,1989,OMN,0.063,0.771,0.166,0.9999
2685,1989,PAK,0.09,0.738,0.171,0.9998
2686,1989,PAN,0.11,0.744,0.146,0.9996
2687,1989,PER,0.117,0.731,0.152,0.9982
2688,1989,PHL,0.074,0.798,0.128,0.9988
2689,1989,PNG,0.055,0.742,0.203,0.9999
2690,1989,POL,0.068,0.785,0.147,0.9997
2691,1989,PRT,0.07,0.74,0.189,0.9999
2692,1989,PRY,0.075,0.768,0.157,0.9999
2693,1989,QAT,0.06,0.751,0.189,0.9998
2694,1989,ROU,0.053,0.804,0.142,0.9997
2695,1989,RUS,0.097,0.753,0.151,0.9999
2696,1989,RWA,0.087,0.726,0.187,1.0
2697,1989,SAU,0.113,0.684,0.203,0.9999
2698,1989,SDN,0.085,0.742,0.173,0.9998
2699,1989,SEN,0.062,0.769,0.169,0.9999
2700,1989,SGP,0.095,0.741,0.164,0.9997
2701,1989,SLB,0.081,0.71,0.21,0.9999
2702,1989,SLV,0.104,0.69,0.206,0.9999
2703,1989,SOM,0.058,0.825,0.117,0.9993
2704,1989,STP,0.101,0.733,0.166,0.9997
2705,1989,SUR,0.096,0.703,0.201,0.9999
2706,1989,SWE,0.113,0.678,0.209,0.9998
2707,1989,SWZ,0.037,0.726,0.238,0.9998
2708,1989,SYC,0.089,0.767,0.144,0.9987
2709,1989,SYR,0.099,0.784,0.117,0.996
2710,1989,TCD,0.076,0.753,0.171,0.9999
2711,1989,TGO,0.068,0.779,0.153,0.9996
2712,1989,THA,0.087,0.723,0.19,0.9999
2713,1989,TTO,0.098,0.74,0.162,0.9999
2714,1989,TUN,0.053,0.774,0.173,0.9999
2715,1989,TUR,0.099,0.728,0.172,0.9999
2716,1989,TZA,0.108,0.718,0.175,0.9998
2717,1989,UGA,0.111,0.727,0.163,0.9997
2718,1989,UKR,0.08,0.72,0.199,0.9999
2719,1989,URY,0.096,0.734,0.17,0.9997
2720,1989,USA,0.111,0.663,0.226,0.9999
2721,1989,VCT,0.09,0.734,0.175,0.9996
2722,1989,VEN,0.096,0.755,0.149,0.9997
2723,1989,VNM,0.064,0.747,0.189,0.9999
2724,1989,VUT,0.123,0.705,0.171,0.9995
2725,1989,YDYE,0.073,0.743,0.184,0.9999
2726,1989,YEM,0.085,0.721,0.195,0.9999
2727,1989,YUG,0.062,0.747,0.191,0.9999
2728,1989,ZMB,0.095,0.746,0.159,0.9998
2729,1989,ZWE,0.08,0.759,0.16,0.9999
2730,1990,AFG,0.109,0.762,0.129,0.9885
2731,1990,AGO,0.092,0.771,0.137,0.9988
2732,1990,ALB,0.08,0.724,0.196,0.9999
2733,1990,ARE,0.123,0.721,0.156,0.9977
2734,1990,ARG,0.069,0.757,0.175,0.9998
2735,1990,ATG,0.126,0.712,0.162,0.9987
2736,1990,AUS,0.083,0.719,0.198,1.0
2737,1990,AUT,0.069,0.733,0.198,1.0
2738,1990,BDI,0.048,0.802,0.151,0.9999
2739,1990,BEL,0.057,0.752,0.192,1.0
2740,1990,BEN,0.087,0.714,0.199,1.0
2741,1990,BFA,0.084,0.741,0.175,0.9998
2742,1990,BGD,0.092,0.699,0.209,0.9999
2743,1990,BGR,0.055,0.804,0.141,0.9997
2744,1990,BHR,0.085,0.744,0.171,0.9998
2745,1990,BHS,0.042,0.775,0.182,0.9998
2746,1990,BLR,0.122,0.702,0.176,0.9993
2747,1990,BLZ,0.079,0.73,0.191,0.9998
2748,1990,BOL,0.084,0.759,0.157,0.9995
2749,1990,BRA,0.074,0.733,0.193,1.0
2750,1990,BRB,0.079,0.729,0.192,0.9998
2751,1990,BRN,0.07,0.764,0.167,0.9984
2752,1990,BTN,0.059,0.747,0.194,0.9999
2753,1990,BWA,0.125,0.71,0.165,0.9993
2754,1990,CAF,0.064,0.748,0.188,0.9998
2755,1990,CAN,0.097,0.697,0.206,0.9999
2756,1990,CHL,0.076,0.713,0.211,1.0
2757,1990,CHN,0.069,0.746,0.185,0.9999
2758,1990,CMR,0.054,0.722,0.224,1.0
2759,1990,COD,0.047,0.771,0.182,0.9999
2760,1990,COG,0.078,0.736,0.186,0.9999
2761,1990,COL,0.115,0.734,0.151,0.9989
2762,1990,COM,0.094,0.756,0.15,0.999
2763,1990,CPV,0.07,0.737,0.193,0.9998
